IDENTIFIKATOR_KLIJENTA,DOB,VRSTA_ZAPOSLENJA,CLV_SCORE,CHURN_RISK,FUTURE_POTENTIAL,PRIORITY_SCORE,SEGMENT,PREPORUCENA_AKCIJA,aktivnih_proizvoda,has_kredit,tenure_years,days_since_txn,prigovori_6m
89ZRHY3F5866,62,ZAPOSLEN,69.28571428571428,35.368690108009645,27.0,50.14747604320385,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,30.068493150684933,0.0,0.0
WHE868E3W4CQ,59,ZAPOSLEN,59.4262315555856,27.082467881991228,54.0,50.132168197251445,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,27.052054794520547,2.0,0.0
IHLHLEE8FR2C,37,ZAPOSLEN,72.2615154629543,13.150701772937431,58.0,50.05181112120898,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,1.0,8.726027397260275,0.0,0.0
MUZL5JE8JC1K,88,UMIROVLJENIK,39.94502748801494,69.11111111111111,13.5,50.000204065249676,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,30.164383561643834,41.0,0.0
ICS3L43PC0AG,26,STUDENT                         ,70.85544056837483,16.683061198219256,54.0,49.972628678218896,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,26.583561643835615,2.0,0.0
1Z7NU3KR20HP,34,ZAPOSLEN,53.49371064238801,25.50115665445999,64.0,49.9232613866198,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,10.36986301369863,10.0,0.0
YL9GFF38P7UJ,48,ZAPOSLEN,79.71924012227709,8.712218910100562,54.0,49.8866216068372,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,11.364383561643836,2.0,0.0
N05C0OZ1MKDJ,55,UMIROVLJENIK,64.60602230955446,45.97655490004388,15.5,49.87772976836161,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,26.542465753424658,10.0,0.0
ZGYT6T3TD8MM,36,ZAPOSLEN,14.20665155355549,72.22222222222223,64.0,49.86121693263331,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,2.0,0.0,20.56986301369863,55.0,0.0
SG2INQQ2K7AJ,72,UMIROVLJENIK,76.62261950713567,36.61673337699031,13.5,49.839610178293604,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,0.0,26.424657534246574,1.0,0.0
GDTRS2WVLOAV,42,ZAPOSLEN,64.7757642097004,11.028837819971452,71.0,49.83305260138372,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,27.632876712328766,1.0,0.0
ZQUVLQMLB0SP,88,UMIROVLJENIK,39.45762374830676,69.11111111111111,13.5,49.82961275635181,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,30.197260273972603,41.0,0.0
RZ2TLDT5NFYL,38,ZAPOSLEN,82.05667243168371,1.4722222222222234,62.0,49.80872423997818,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,17.589041095890412,1.0,0.0
ZRA70HJN7GS4,40,ZAPOSLEN,79.92852471269738,1.4452252966358765,65.0,49.80307376809843,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,1.0,10.263013698630138,0.0,0.0
UQKOTXYGQA6B,38,ZAPOSLEN,83.17574511819116,0.4444444444444445,62.0,49.78928856914468,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,10.0,1.0,9.312328767123288,2.0,0.0
2NUNKKXJDLGD,56,ZAPOSLEN,75.49617390056187,21.30831106238035,39.0,49.696985290148795,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,1.0,17.197260273972603,8.0,0.0
UFS4CKUED2RN,30,ZAPOSLEN,85.37512846865364,0.0,59.0,49.63129496402877,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,15.761643835616438,0.0,0.0
8LW0FZ8G0P51,43,ZAPOSLEN,78.7621871977209,11.300321864080074,50.0,49.58689426483435,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.257534246575343,0.0,0.0
NTW2GMB33BDB,25,ZAPOSLEN,83.52237690367187,1.3722632944806583,59.0,49.53173723407742,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.32876712328767,0.0,0.0
76JZQWDNJEYQ,36,ZAPOSLEN,80.96504994819583,4.054054054054054,58.0,49.45938910349015,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,10.0,1.0,10.213698630136987,0.0,0.0
U8SPYT06W3VK,36,OSTALO,84.38648999622772,1.023320521363984,58.0,49.444599707225294,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,30.350684931506848,0.0,0.0
QCS8JJZ8WAFU,53,ZAPOSLEN,99.01149210501728,0.0,39.0,49.40402223675605,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,10.0,1.0,26.424657534246574,0.0,0.0
OIFIV6BCW6FE,52,ZAPOSLEN,69.8995608707839,6.634736029166805,69.0,49.36874071644109,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,10.178082191780822,0.0,0.0
ENQBPOLZHYSP,29,ZAPOSLEN,81.18892092774368,2.755253769275872,59.0,49.26822383242063,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,10.682191780821919,0.0,0.0
OF5QIJ89B27N,76,UMIROVLJENIK,69.28571428571428,41.55358289568946,13.5,49.24643315827578,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,29.323287671232876,10.0,0.0
KNH4ICJTJA3B,48,ZAPOSLEN,88.92822469481395,0.0,52.0,49.12487864318488,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,29.526027397260275,0.0,0.0
GFGI65Z8G70H,83,UMIROVLJENIK,63.477545222948535,46.31043223400535,13.5,49.11631372163413,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,26.613698630136987,5.0,0.0
76TQ78F5P7VE,28,ZAPOSLEN,77.86368072506043,0.0,67.0,49.002288253771155,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,10.501369863013698,0.0,0.0
1TSUV07R89II,60,ZAPOSLEN,75.78200315102714,9.937350493647525,54.0,48.99864130031851,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,12.0,0.0,26.424657534246574,0.0,0.0
Q5KNU87GT0TJ,51,ZAPOSLEN,81.89578992737452,15.211478648450623,37.0,48.998117933961325,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,10.145205479452056,0.0,0.0
9Z1PWMX5W03K,44,ZAPOSLEN,84.7397925815192,0.22222222222222224,57.0,48.99781629242061,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,13.898630136986302,1.0,0.0
JSYT1U8VDDP1,58,ZAPOSLEN,88.60902854748362,10.576923076923078,35.0,48.993929222388495,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,30.046575342465754,0.0,0.0
BJB138N08Z8Z,39,ZAPOSLEN,83.63542931888256,0.4444444444444445,58.0,48.95017803938667,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,10.66027397260274,2.0,0.0
V1PM6L94AEI6,34,ZAPOSLEN,68.49465429763025,13.48681447263808,58.0,48.86785479322582,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,2.1780821917808217,0.0,0.0
K823RG79ZBHL,25,STUDENT                         ,71.97887591968045,12.225932066571222,55.0,48.83297939851664,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,22.073972602739726,0.0,0.0
F0MJLH51TZCU,20,ZAPOSLEN,80.03597122302159,0.0,63.0,48.76258992805755,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,1.0,10.578082191780823,0.0,0.0
RJ3Y34BZXRHF,59,ZAPOSLEN,58.45952404252873,21.899329583275062,58.0,48.72056524819508,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,29.145205479452056,1.0,0.0
DE0N0HBNBW90,52,ZAPOSLEN,89.39175931981687,8.945081650822473,35.0,48.61514842226489,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,27.53972602739726,0.0,0.0
3WQMLNM6DJLJ,48,ZAPOSLEN,83.48033261702327,0.3209679181022945,57.0,48.59650358319905,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,10.0,1.0,10.205479452054794,0.0,0.0
0KS1UVROSA1R,79,UMIROVLJENIK,68.31589274035318,40.595966927846845,13.5,48.523949230262346,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,26.47945205479452,0.0,0.0
6BESRVWRYV34,40,ZAPOSLEN,82.8973185088293,0.0,58.0,48.514061478090255,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,8.495890410958904,0.0,0.0
WM5VY3YH6P50,45,ZAPOSLEN,83.46725217228814,0.017465635838924687,57.0,48.470524514636416,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,10.167123287671233,0.0,0.0
LGS97334RFNX,50,ZAPOSLEN,75.9225978787176,13.391913970040338,46.0,48.42967484556729,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,26.364383561643837,0.0,0.0
XQF4TVP0CH20,41,ZAPOSLEN,84.69610738133774,0.7142857142857145,54.0,48.42935186918249,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,12.0,1.0,10.583561643835617,0.0,0.0
MTE0XLUSY69P,50,ZAPOSLEN,62.66336214984624,13.525759510361787,64.0,48.3424805565909,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,26.046575342465754,4.0,0.0
JUOMT397YPY0,50,ZAPOSLEN,82.71399899027399,2.173913043478262,54.0,48.3194648639872,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.490410958904109,0.0,0.0
TOPLU2G1RP5D,58,ZAPOSLEN,76.96368867362837,19.05411496526171,35.0,48.30893702187461,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,1.0,18.778082191780822,2.0,0.0
RF8QQ1XCZZP8,36,ZAPOSLEN,10.628647343566783,71.33333333333333,64.0,48.2533599035817,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,2.0,0.0,9.926027397260274,51.0,0.0
B0X433Y2UHHU,52,ZAPOSLEN,87.54428976339432,9.59467821924716,35.0,48.22837270488687,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,1.0,30.2,1.0,0.0
MNS5LA31A81U,58,UMIROVLJENIK,94.14338757217259,14.670096111176694,17.5,48.19322409473108,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,27.827397260273973,0.0,0.0
JECKGXLHSBAV,44,ZAPOSLEN,82.68269577642792,0.0,57.0,48.18894352174977,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.106849315068493,0.0,0.0
EEZF5HJVI7OO,58,ZAPOSLEN,43.92638362563898,60.15639041881867,35.0,48.18679043650111,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,8.0,0.0,10.983561643835616,8.0,0.0
OT9V07YK7B7H,34,ZAPOSLEN,78.91523294138487,5.1383808996638045,54.0,48.175683889350225,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,1.0,13.93972602739726,1.0,0.0
E26VUZLF25OE,34,ZAPOSLEN,79.0648858418642,0.0,62.0,48.17271004465247,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,10.473972602739726,0.0,0.0
NW7FVB0IJMSX,68,UMIROVLJENIK,95.44006353358871,14.569997523826114,15.5,48.10702124628649,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,26.424657534246574,2.0,0.0
5H3JLGR1LAYH,46,ZAPOSLEN,81.13735762877923,1.0434740212250737,57.0,48.065464778562756,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,14.0,1.0,10.413698630136986,0.0,0.0
HKVO4Q4JFJ49,50,ZAPOSLEN,81.92081607680701,0.0,57.0,47.922285626882456,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,26.36986301369863,0.0,0.0
K8FRYK7C675L,42,ZAPOSLEN,36.49817808091189,52.832860400209114,56.0,47.90750648840281,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,2.2986301369863016,24.0,0.0
TJH98BL9DD3I,46,ZAPOSLEN,86.58356931518382,2.7354847362278045,46.0,47.898443154805456,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,1.0,10.345205479452055,0.0,0.0
FZR85K6FN3ML,40,ZAPOSLEN,77.5789436516765,8.055406746187668,50.0,47.874792976561835,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,10.501369863013698,2.0,0.0
RUBSZTMJL82R,84,UMIROVLJENIK,41.92368917440113,73.11111111111111,15.5,47.79273565548484,SPASI,📞  Potrebna intervencija bankara,3.0,0.0,31.86027397260274,59.0,0.0
VCH1T9ZDFCQY,29,ZAPOSLEN,83.6008595720826,0.0,54.0,47.76030085022891,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.558904109589042,0.0,0.0
Q56167M2WH1C,49,ZAPOSLEN,83.21991266229426,0.22222222222222224,54.0,47.71585832069188,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,22.84109589041096,1.0,0.0
5U88YHYVGPTG,64,ZAPOSLEN,19.90717128832614,68.0,54.0,47.66750995091415,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,3.0,0.0,25.175342465753424,36.0,0.0
UNU6HHZ0357H,64,UMIROVLJENIK,83.24361088560315,25.376457515697837,13.5,47.66084681624024,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,18.043835616438358,0.0,0.0
8ZMQ497PE6Z3,55,ZAPOSLEN,79.01149210501728,1.1111111111111112,58.0,47.59846668120049,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,26.424657534246574,5.0,0.0
85WSQGWEH03F,16,OSTALO,14.157699386772354,72.22222222222223,55.0,47.59408367425922,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,1.0,0.0,10.473972602739726,55.0,0.0
2GRPXQG3Q6D2,44,ZAPOSLEN,76.83447731524546,12.949415924716885,42.0,47.57183343022267,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,1.8356164383561644,0.0,0.0
SEGW251ZIAK3,81,UMIROVLJENIK,79.69354386620574,28.162738779252642,13.5,47.532835864873064,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,0.0,28.424657534246574,5.0,0.0
CLMWP3IVVKQT,65,ZAPOSLEN,65.42881792015713,17.745344698940073,50.0,47.49822415163102,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,0.0,27.44109589041096,8.0,0.0
LCKR20L4BAR6,52,ZAPOSLEN,85.26357734149767,9.606603021005753,35.0,47.434893277926484,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,1.0,29.18082191780822,0.0,0.0
EDXJL4VVDOC8,54,ZAPOSLEN,88.25267494131558,0.0,46.0,47.38843622946045,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,34.553424657534244,0.0,0.0
4VHUM0AHPBJ5,54,ZAPOSLEN,30.154699193825,72.66666666666666,31.0,47.370811384505416,SPASI,📞  Potrebna intervencija bankara,4.0,0.0,2.5342465753424657,57.0,0.0
9R74GFJDVGVC,53,ZAPOSLEN,86.83556269985432,1.1904761904761918,46.0,47.36863742113949,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,13.0,1.0,10.241095890410959,0.0,0.0
AGRHD3NIW4H0,33,ZAPOSLEN,56.065204516180835,16.232406166369486,65.0,47.365784047211086,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,10.145205479452056,0.0,0.0
34ZQTRBAEKU0,36,ZAPOSLEN,77.73334579089975,1.6024125159255767,58.0,47.34763603318514,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,14.2986301369863,1.0,0.0
VMFWWM045JCY,72,UMIROVLJENIK,81.01113860214333,25.112901136728148,15.5,47.27405896544143,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,1.0,10.257534246575343,1.0,0.0
NFT8C8VQRSEV,65,ZAPOSLEN,72.85714285714286,13.067250109692031,46.0,47.22690004387681,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,29.397260273972602,0.0,0.0
NI78T30JPFO6,37,ZAPOSLEN,54.54338095394692,12.839173792629273,72.0,47.22585285093313,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,10.139726027397261,0.0,0.0
Z2I3JPVC8Z42,80,UMIROVLJENIK,55.85336698960383,43.55404038591248,21.0,47.220294600726334,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,26.38082191780822,9.0,0.0
WLF1TWYFH3CD,53,ZAPOSLEN,87.68077839898076,9.444444444444445,31.0,47.21605021742104,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,10.224657534246575,5.0,0.0
57PGYA4H6XDH,27,STUDENT                         ,31.117366119786805,56.21215610883464,55.0,47.12594058545924,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,10.682191780821919,8.0,0.0
I0747IPJI3EF,29,ZAPOSLEN,65.07139337029068,0.22222222222222224,77.0,47.113876568490625,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,10.468493150684932,1.0,0.0
KXKT75E5L9XO,40,ZAPOSLEN,61.749284785035506,8.716130206772334,68.0,47.09870175747136,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,10.473972602739726,0.0,0.0
F8B4JYIYLWSA,47,ZAPOSLEN,79.548559072645,0.0,57.0,47.09199567542575,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,1.0,14.26849315068493,0.0,0.0
RZE1ZD9GMJNR,49,ZAPOSLEN,81.28017502251032,0.3490111954236427,54.0,47.087665736048066,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,1.0,28.59178082191781,1.0,0.0
36TDT4URV769,46,ZAPOSLEN,76.43838176212277,2.6994198551611186,57.0,47.08320155880742,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,10.501369863013698,0.0,0.0
XAC1XSVJ5GD6,70,UMIROVLJENIK,90.90944910938961,15.918117411408193,15.5,47.06055415284964,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,1.0,28.367123287671234,0.0,0.0
00KLLUYR5RVU,50,ZAPOSLEN,47.71890582720107,23.377346503862757,64.0,47.05255564106548,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,10.219178082191782,0.0,0.0
2XF7FREC1KOY,55,ZAPOSLEN,89.4329712060658,4.984126984126984,35.0,47.04519071577382,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.241095890410959,1.0,0.0
MPVBXNT5PQGT,55,UMIROVLJENIK,81.04078113875741,23.254792259909603,17.5,47.04119030252893,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,1.0,26.504109589041096,0.0,0.0
WHXWW3MHE3UU,86,UMIROVLJENIK,44.71830327945436,70.0,13.5,47.02640614780903,SPASI,📞  Potrebna intervencija bankara,3.0,0.0,26.4027397260274,45.0,0.0
SWF4EZ2OTEMR,57,ZAPOSLEN,79.56455206887344,8.539564227512699,43.0,47.013418915110776,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.139726027397261,1.0,0.0
0NR3OURXLW68,29,ZAPOSLEN,24.357995983002574,48.05773897207817,77.0,46.99839418288217,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,16.586301369863012,8.0,0.0
CJZO83DX5OJ9,52,ZAPOSLEN,83.47285807717462,5.024985180574817,43.0,46.97549439924104,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,10.0,1.0,10.183561643835617,6.0,0.0
2GTPMEKRR112,35,ZAPOSLEN,61.16526502888196,16.384057050120752,56.0,46.96146558015698,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,9.0,0.0,13.917808219178083,0.0,0.0
5HKQTE0LCYDT,42,ZAPOSLEN,42.78379893487807,33.07023336910121,75.0,46.952422974847806,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,10.257534246575343,4.0,0.0
IR5RML19PKTS,69,UMIROVLJENIK,72.18432468592324,33.268534162875355,13.5,46.94692730522328,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,1.0,10.528767123287672,1.0,0.0
7EKFKJZFTISW,50,ZAPOSLEN,55.62847507548255,18.56425071993377,60.0,46.8956665643924,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,13.808219178082192,9.0,0.0
5QEQIMBR2RRP,49,ZAPOSLEN,83.66610779996441,2.739749102488831,46.0,46.87903737098307,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,28.863013698630137,0.0,0.0
QF79EEK4E7XO,56,ZAPOSLEN,17.329605550834597,68.22222222222223,54.0,46.854250831681,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,2.0,0.0,26.424657534246574,37.0,0.0
MDCM0M922RHR,77,UMIROVLJENIK,44.03111277211997,70.0,13.5,46.78588947024199,SPASI,📞  Potrebna intervencija bankara,4.0,0.0,13.915068493150685,45.0,0.0
6L7AHZYQPA8A,38,NEZAPOSLEN,41.94028463290112,40.25363034192729,44.0,46.78055175828631,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,10.145205479452056,10.0,0.0
UWHD5WSXPBS2,61,UMIROVLJENIK,66.4648617830803,36.59670042410829,15.5,46.77638179372142,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,0.0,0.9424657534246575,4.0,0.0
6RR8BTTHJA60,26,ZAPOSLEN,66.57237564189577,9.191789980367588,59.0,46.72704746681055,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,10.301369863013699,0.0,0.0
I80XP5WWSP4C,18,ZAPOSLEN,16.42062608902113,68.0,55.0,46.6972191311574,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,4.0,0.0,0.7424657534246575,36.0,0.0
3I6TOJISMVX9,64,UMIROVLJENIK,88.0535443349417,17.301953059669597,15.5,46.614521741097434,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,23.41917808219178,0.0,0.0
CB61MZ5MH2GR,52,ZAPOSLEN,12.069147755176136,72.22222222222223,54.0,46.61309060320054,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,1.0,0.0,23.063013698630137,55.0,0.0
ZOOD0OZUT6NG,51,ZAPOSLEN,83.46351490236383,2.2388059701492544,46.0,46.607752603887036,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,11.0,1.0,10.156164383561643,0.0,0.0
S3OPEDKM9R0S,62,ZAPOSLEN,79.04897026931152,10.449473905342257,39.0,46.59692915639594,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,19.0,1.0,12.695890410958905,0.0,0.0
9QYDVB7UWQOS,62,ZAPOSLEN,90.05277053989924,5.81138489888672,31.0,46.59302364851942,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,1.0,29.876712328767123,0.0,0.0
6ZOL29X5TWXG,43,ZAPOSLEN,63.67166335983884,10.75108087006161,60.0,46.585514523968236,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,16.0,0.0,9.123287671232877,1.0,0.0
26MOPZBBRE1U,49,ZAPOSLEN,63.153243924877096,13.674078896802518,56.0,46.57326693242799,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,10.501369863013698,4.0,0.0
SL4R6T0B8P0B,58,ZAPOSLEN,94.06681043582378,1.5850625480515488,32.0,46.55740867175894,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,25.865753424657534,1.0,0.0
A2CUJ27YYGKE,56,ZAPOSLEN,68.31971415856049,24.506198867557178,31.0,46.46437950251904,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,0.0,10.158904109589042,1.0,0.0
27RIPXZHPS9K,85,UMIROVLJENIK,29.698120347772353,69.11111111111111,13.5,46.41378656616477,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,1.1342465753424658,41.0,0.0
QRW0ZNOVG6N3,68,UMIROVLJENIK,82.04899424290909,22.001021238038867,15.5,46.39255648023373,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,26.65753424657534,2.0,0.0
GB5USY4BUQ96,62,ZAPOSLEN,63.45423317700916,16.51658524802044,50.0,46.31561571116138,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,27.052054794520547,2.0,0.0
SJSG4IVSQQEK,66,UMIROVLJENIK,78.25775101903565,26.033574268160464,14.0,46.30364256392666,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,11.0,1.0,19.47945205479452,0.0,0.0
EIOISR0CFS19,52,UMIROVLJENIK,88.76623376623375,14.510155417268933,17.5,46.24724398508938,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,1.0,27.8,0.0,0.0
GMRJNY4Z3KOX,66,PODUZETNIK,47.03566844677774,25.69640260686719,58.0,46.24104499911908,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,29.334246575342465,0.0,0.0
RMI54P78DIME,44,ZAPOSLEN,15.324482119967247,67.11111111111111,56.0,46.208013186432986,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,3.0,0.0,13.454794520547946,32.0,0.0
LWG8P5MMGUAF,14,OSTALO,13.371257444823392,69.33333333333334,55.0,46.16327343902152,SPASI PRIORITET,🚨  Potrebna hitna intervencija bankara,3.0,0.0,6.435616438356164,42.0,0.0
96TBS0CAOWWF,63,UMIROVLJENIK,92.48367091027355,12.225172151221404,15.5,46.1343536790843,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,14.0,1.0,24.852054794520548,0.0,0.0
6B86GQJ3CAR5,45,ZAPOSLEN,66.73662331098154,0.0,71.0,46.10781815884354,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,0.0,10.463013698630137,0.0,0.0
L1UJD7NJFV96,86,UMIROVLJENIK,31.104449623048517,67.11111111111111,13.5,46.10600181251143,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,6.934246575342466,32.0,0.0
